순위,이름,총점,맛,재료,카테고리,나라
185,콩비지찌개,238.2305479,36.59027393,35,20,80
186,부추전,238.1537461,44.90187306,25,20,80
187,갈비찜,237.9567629,15.57838146,60,20,80
188,시금치들깨수제비,237.3911599,48.69557996,20,20,80
189,오므라이스,236.8640748,21.83203738,40,80,20
190,사골탕,236.6745858,23.28729289,50,20,80
191,돼지갈비찜,236.6745858,23.28729289,50,20,80
192,참치김치찌개,236.3194125,43.98470625,25,20,80
193,조기찜,235.3200369,35.13501843,35,20,80
194,히야지루,235.1852989,46.04264945,10,80,20
195,치킨수프,235.0253112,25.08765559,35,80,20
196,쇠고기버섯덮밥,235.0253112,25.08765559,35,80,20
197,육개장,234.7634504,30.68172521,40,20,80
198,닭개장,234.7216383,18.13581916,55,20,80
199,두부조림,234.4806489,47.24032446,20,20,80
200,우묵냉채,233.9240625,42.78703124,25,20,80
201,고추부각,233.641261,59.34563049,5,20,80
202,애호박 구이,233.4812733,38.39063664,30,20,80
203,제육겨자쌈,233.4812733,38.39063664,30,20,80
204,오징어풋마늘산적,233.4812733,38.39063664,30,20,80
205,소꼬리찜,232.9246868,33.93734342,35,20,80
206,버섯잡채,232.9246868,33.93734342,35,20,80
207,꽃게찌개,232.3681004,29.4840502,40,20,80
208,잔멸치된장볶음,232.0852989,46.04264945,20,20,80
209,고등어양념구이,232.0434868,33.4967434,35,20,80
210,동태찌개,231.4869004,29.04345019,40,20,80
211,버섯매운탕,231.4869004,29.04345019,40,20,80
212,해산물샐러드,231.2518731,71.45093653,25,20,20
213,제육배추찜,231.0918853,50.49594267,50,20,20
214,맑은떡국,231.0859233,37.19296163,30,20,80
215,참치주먹밥,231.0859233,37.19296163,30,20,80
216,계란찜,231.0859233,37.19296163,30,20,80
217,오징어통구이,231.0434675,28.82173377,40,20,80
218,미역냉국,230.7167937,45.35839684,20,20,80
219,쌀국수,230.5352989,46.04264945,55,20,20
220,꽃게해물탕,230.5293368,32.73966841,35,20,80
221,우엉조림,230.3647109,57.70735547,5,20,80
222,냉면,230.2047232,36.75236162,30,20,80
223,부추잡채,230.0865476,28.3432738,40,20,80
224,두부다시마말이,229.8037461,44.90187306,20,20,80
225,도가니탕,229.6481368,32.2990684,35,20,80
226,생태국,229.3239614,32.13698071,35,20,80
227,쇠고기전골,228.6487611,23.44938057,45,20,80
228,홍합탕,228.3659597,40.00797983,25,20,80
229,곰탕,228.3245858,23.28729289,45,20,80
230,고등어무조림,228.252214,27.42610699,40,20,80
231,오징어산적,226.9700369,35.13501843,30,20,80
232,단호박 고등어조림,226.4134504,30.68172521,35,20,80
233,조개맑은국,226.1306489,47.24032446,15,20,80
234,오징어볶음과소면,225.9706612,26.2853306,40,20,80
235,카레라이스,225.7941112,24.64705558,30,80,20
236,김치채소볶음,225.5800246,56.09001228,40,20,20
237,해물매운탕,225.4140748,21.83203738,45,20,80
238,오징어숙회,225.291261,59.34563049,0,20,80
239,마른오징어조림,225.1312733,38.39063664,25,20,80
240,해장라면,224.5328747,21.39143737,45,20,80
241,두부미역냉채,224.2918853,50.49594267,10,20,80
242,두부양념조림,224.2918853,50.49594267,10,20,80
243,고등어조림,224.0181004,29.4840502,35,20,80
244,컬리플라워해물샐러드,223.9012487,80.30062435,10,20,20
245,롤케비지(양배추말이),223.741261,59.34563049,35,20,20
246,냉이된장찌개,223.7352989,46.04264945,15,20,80
247,달래굴파전,223.5753112,25.08765559,40,20,80
248,두부김치,222.7359233,37.19296163,25,20,80
249,두부조개탕,221.7365476,28.3432738,35,20,80
250,삼계탕,220.854704,32.07735198,30,20,80
251,꼬리곰탕,220.854704,32.07735198,30,20,80
252,치즈멸치볼,220.3240625,42.78703124,5,80,20
253,동래파전,220.2987611,23.44938057,40,20,80
254,토란곰탕,219.897784,31.59889202,30,20,80
255,쇠고기완자찜,219.4594248,23.02971239,40,20,80
256,양장피,218.9087489,44.40437443,50,20,20
257,부대찌개,218.0216383,18.13581916,45,20,80
258,어묵국,217.7806489,47.24032446,10,20,80
259,닭꼬치구이,217.1822504,30.24112519,30,20,80
260,떡잡채,216.7812733,38.39063664,20,20,80
261,두부국,216.7812733,38.39063664,20,20,80
262,해물잡채,216.7812733,38.39063664,20,20,80
263,치킨샐러드,216.2306489,47.24032446,45,20,20
264,홍합꼬치구이,216.2246868,33.93734342,25,20,80
265,선지국,216.1828747,21.39143737,40,20,80
266,수정과,216.0186871,42.18434354,15,20,80
267,계란말이,215.7818976,29.54094881,30,20,80
268,토란닭고기찜,215.7818976,29.54094881,30,20,80
269,토마토미니새송이볶음,215.7818976,29.54094881,30,20,80
270,김치찌개,215.3434868,33.4967434,25,20,80
271,청국장찌개,215.3434868,33.4967434,25,20,80
272,사골우거지탕,215.2253112,25.08765559,35,20,80
273,두부채소냉채,215.0193114,33.33465572,25,20,80
274,아욱국,214.9425097,41.64625485,15,20,80
275,갈치조림,214.6687247,20.63436237,40,20,80
276,멸치볶음,214.5040989,45.60204944,10,20,80
277,두부알찜,214.3859233,37.19296163,20,20,80
278,바지락칼국수,214.3859233,37.19296163,20,20,80
279,감자국수,214.3859233,37.19296163,20,20,80
280,바지락볶음,213.943134,32.79656702,25,20,80
281,오징어찌개,213.943134,32.79656702,25,20,80
282,돼지불고기,213.8293368,32.73966841,25,20,80
283,돼지갈비구이,213.7875247,20.19376236,40,20,80
284,무맑은국,213.5047232,36.75236162,20,20,80
285,맑은대구탕,213.3865476,28.3432738,30,20,80
286,불고기,213.2727504,28.28637519,30,20,80
287,생선초밥,212.3706612,26.2853306,20,80,20
288,갈비떡볶이,211.8349639,23.39248196,35,20,80
289,옥수수볶음밥,209.9753112,25.08765559,20,80,20
290,새송이산적,209.2706612,26.2853306,30,20,80
291,연어알초밥,209.1359233,37.19296163,5,80,20
292,간장떡볶이,208.7140748,21.83203738,35,20,80
293,당근잎 감자전,206.9934868,33.4967434,20,20,80
294,코다리찜,206.8753112,25.08765559,30,20,80
295,팥국수,206.1540989,45.60204944,5,20,80
296,갈비구이,206.0709129,16.33545645,40,20,80
297,쌀샐러드,206.0418853,50.49594267,35,20,20
298,녹차콩국수,206.0359233,37.19296163,15,20,80
299,낙지연포탕,205.6699358,24.48496789,30,20,80
300,호박전,205.4793368,32.73966841,20,20,80
301,감자탕,205.1122675,28.38113376,25,20,80
302,오징어탕수,204.7227127,49.83635636,35,20,20
303,약식,204.1971597,40.44857984,10,20,80
304,대대로닭칼국수,204.1553476,27.90267379,25,20,80
305,설렁탕,203.2745858,23.28729289,30,20,80
306,라조육,203.0481368,32.2990684,55,20,20
307,해산물두부수프,202.6246868,33.93734342,5,80,20
308,데마리즈시,202.5828747,21.39143737,20,80,20
309,갈비탕,202.3933857,22.84669287,30,20,80
310,오향장육,201.5593163,52.42965814,30,20,20
311,오징어채볶음,201.0806489,47.24032446,0,20,80
312,가지튀김,200.9206612,26.2853306,25,20,80
313,모듬초밥,200.7859233,37.19296163,0,80,20
314,브로콜리크림수프,200.2293368,32.73966841,5,80,20
315,쇠고기장조림,199.8074883,17.37874416,35,20,80
316,연근조림,199.6428625,42.34643123,5,20,80
317,시칠리아식카포나타,199.5306489,47.24032446,35,20,20
318,해물순두부찌개,199.5246868,33.93734342,15,20,80
319,오차즈케,199.2299612,23.88998059,15,80,20
320,야키소바,198.5774638,59.28873188,20,20,20
321,순대볶음,197.9687247,20.63436237,30,20,80
322,쪽파 새우강회,197.8518731,71.45093653,5,20,20
323,오색주먹밥도시락,197.6859233,37.19296163,10,20,80
324,명란젓찌개,197.6441112,24.64705558,25,20,80
325,삼겹살깻잎전,197.3199358,24.48496789,25,20,80
326,갈치무조림,197.0875247,20.19376236,30,20,80
327,바질토마토두부샐러드,196.8524974,62.60124871,15,20,20
328,쑥브리오슈,196.8524974,62.60124871,15,20,20
329,삼겹살채소말이,196.6865476,28.3432738,20,20,80
330,미역국,196.4805479,36.59027393,10,20,80
331,모짜렐라 카프레제,196.295911,58.14795549,20,20,20
332,꽃만두국(완당국),196.1359233,37.19296163,45,20,20
333,오이보트카나페,195.8531218,53.75156088,25,20,20
334,통마늘장아찌,195.5987042,40.32435211,5,20,80
335,구운감자와도미구이,195.2540796,40.92703981,40,20,20
336,짜춘권,193.9294468,40.26472338,40,20,20
337,아귀찜,193.8528383,18.57641917,30,20,80
338,녹두고물호박떡케이크,193.5700369,35.13501843,10,20,80
339,유부미역된장국,191.7312733,38.39063664,5,20,80
340,두부드레싱과 채소샐러드,191.6234381,51.63671906,25,20,20
341,소바정식,191.3406366,68.19531832,5,20,20
342,가지말이구이,191.1806489,47.24032446,30,20,20
343,불고기찹쌀구이,191.1746868,33.93734342,10,20,80
344,감자조림,191.1746868,33.93734342,10,20,80
345,해물필라프,190.9981368,32.2990684,0,80,20
